record_ID,units_sold
221128,32.0
221132,46.0
221133,92.0
221134,49.0
221135,32.0
221136,49.0
221137,28.0
221138,30.0
221140,46.0
221141,34.0
221142,27.0
221145,16.0
221146,23.0
221149,83.0
221150,78.0
221151,67.0
221152,28.0
221153,19.0
221154,32.0
221155,40.0
221156,26.0
221158,16.0
221159,21.0
221162,51.0
221163,57.0
221164,24.0
221166,21.0
221167,49.0
221168,47.0
221169,13.0
221170,18.0
221171,20.0
221172,108.0
221173,116.0
221174,75.0
221175,24.0
221176,23.0
221178,51.0
221179,60.0
221180,51.0
221181,26.0
221182,29.0
221183,53.0
221184,8.0
221186,15.0
221187,17.0
221191,21.0
221192,25.0
221196,48.0
221197,38.0
221198,12.0
221201,24.0
221202,15.0
221205,21.0
221206,145.0
221207,94.0
221208,65.0
221210,52.0
221211,49.0
221212,95.0
221216,183.0
221217,130.0
221218,87.0
221219,25.0
221220,17.0
221221,71.0
221222,51.0
221223,23.0
221224,19.0
221225,25.0
221226,64.0
221228,17.0
221232,109.0
221233,82.0
221234,42.0
221237,61.0
221238,66.0
221239,119.0
221240,21.0
221243,83.0
221244,166.0
221245,84.0
221248,72.0
221249,33.0
221250,15.0
221252,41.0
221253,60.0
221254,16.0
221256,70.0
221257,63.0
221258,34.0
221260,18.0
221261,35.0
221262,53.0
221263,13.0
221264,14.0
221265,17.0
221266,100.0
221267,92.0
221268,62.0
221269,32.0
221270,31.0
221271,39.0
221272,57.0
221273,35.0
221274,15.0
221275,34.0
221276,39.0
221277,6.0
221278,10.0
221280,13.0
221281,34.0
221282,23.0
221284,10.0
221285,26.0
221286,31.0
221287,16.0
221289,14.0
221290,53.0
221291,58.0
221292,23.0
221293,26.0
221294,37.0
221295,22.0
221297,21.0
221298,22.0
221299,5.0
221307,30.0
221311,75.0
221312,41.0
221313,23.0
221315,27.0
221316,41.0
221317,59.0
221319,55.0
221320,85.0
221321,52.0
221322,14.0
221324,33.0
221325,32.0
221326,14.0
221329,40.0
221331,8.0
221332,53.0
221333,32.0
221334,9.0
221335,24.0
221336,35.0
221337,9.0
221338,62.0
221339,74.0
221340,49.0
221341,20.0
221342,16.0
221343,35.0
221344,36.0
221345,28.0
221346,14.0
221347,19.0
221348,32.0
221351,10.0
221352,22.0
221353,183.0
221354,137.0
221355,77.0
221358,64.0
221359,77.0
221360,108.0
221363,23.0
221364,146.0
221365,228.0
221366,127.0
221367,34.0
221371,76.0
221372,61.0
221373,102.0
221375,25.0
221376,66.0
221378,18.0
221379,11.0
221381,8.0
221383,11.0
221384,28.0
221386,9.0
221388,62.0
221389,59.0
221390,20.0
221391,23.0
221392,85.0
221393,40.0
221399,81.0
221400,71.0
221401,39.0
221403,54.0
221404,54.0
221405,84.0
221409,71.0
221410,126.0
221411,52.0
221414,40.0
221415,40.0
221417,18.0
221419,56.0
221420,8.0
221422,116.0
221423,72.0
221424,30.0
221425,42.0
221426,43.0
221427,78.0
221429,90.0
221430,117.0
221431,65.0
221432,34.0
221433,20.0
221434,71.0
221435,36.0
221436,26.0
221438,27.0
221439,65.0
221440,6.0
221441,18.0
221444,13.0
221449,32.0
221452,11.0
221453,49.0
221454,31.0
221457,21.0
221459,38.0
221460,21.0
221462,18.0
221463,25.0
221464,58.0
221465,45.0
221466,11.0
221467,12.0
221469,120.0
221470,102.0
221471,83.0
221472,32.0
221473,24.0
221476,51.0
221477,45.0
221478,28.0
221480,38.0
221481,37.0
221485,26.0
221487,12.0
221488,18.0
221489,47.0
221490,39.0
221492,17.0
221493,17.0
221494,46.0
221495,80.0
221496,29.0
221498,8.0
221499,29.0
221500,33.0
221501,18.0
221504,169.0
221505,110.0
221506,25.0
221509,64.0
221510,69.0
221511,117.0
221514,21.0
221515,104.0
221516,131.0
221517,109.0
221518,13.0
221519,6.0
221520,67.0
221521,49.0
221522,20.0
221524,46.0
221525,57.0
221527,8.0
221530,115.0
221531,30.0
221532,6.0
221535,12.0
221536,47.0
221537,28.0
221538,10.0
221539,10.0
221540,9.0
221541,52.0
221542,73.0
221543,32.0
221544,10.0
221545,9.0
221547,47.0
221548,35.0
221549,21.0
221550,26.0
221551,24.0
221553,70.0
221554,49.0
221555,17.0
221556,12.0
221557,29.0
221558,46.0
221559,14.0
221560,14.0
221561,19.0
221562,66.0
221563,59.0
221564,47.0
221565,15.0
221566,13.0
221567,39.0
221568,46.0
221569,31.0
221571,23.0
221572,24.0
221574,11.0
221575,32.0
221576,31.0
221578,24.0
221579,51.0
221580,27.0
221583,56.0
221584,61.0
221585,36.0
221588,23.0
221589,29.0
221593,16.0
221594,9.0
221595,6.0
221596,14.0
221597,60.0
221598,50.0
221599,14.0
221600,19.0
221601,33.0
221602,34.0
221603,9.0
221604,9.0
221605,10.0
221606,50.0
221607,84.0
221608,40.0
221610,14.0
221611,34.0
221612,32.0
221613,23.0
221616,27.0
221617,8.0
221619,11.0
221620,69.0
221621,48.0
221622,33.0
221624,26.0
221625,29.0
221626,53.0
221629,24.0
221630,44.0
221631,89.0
221632,31.0
221633,41.0
221634,22.0
221639,57.0
221640,42.0
221641,29.0
221642,42.0
221643,47.0
221646,33.0
221647,94.0
221648,51.0
221651,37.0
221652,13.0
221656,12.0
221657,71.0
221658,37.0
221659,13.0
221661,29.0
221662,48.0
221663,54.0
221664,68.0
221665,106.0
221666,74.0
221669,36.0
221670,52.0
221671,19.0
221673,26.0
221674,35.0
221675,5.0
221676,14.0
221679,19.0
221680,17.0
221681,14.0
221682,23.0
221687,40.0
221688,55.0
221690,22.0
221691,42.0
221692,25.0
221695,41.0
221696,30.0
221697,9.0
221699,16.0
221701,62.0
221702,52.0
221703,31.0
221704,16.0
221705,14.0
221706,27.0
221707,30.0
221708,16.0
221711,18.0
221713,8.0
221715,40.0
221716,41.0
221717,20.0
221718,10.0
221720,17.0
221721,28.0
221722,37.0
221723,9.0
221725,12.0
221726,66.0
221727,58.0
221728,39.0
221730,8.0
221731,31.0
221732,46.0
221733,28.0
221735,22.0
221736,27.0
221739,18.0
221744,34.0
221745,27.0
221746,16.0
221747,22.0
221748,18.0
221749,47.0
221750,64.0
221751,29.0
221752,20.0
221753,32.0
221757,18.0
221758,28.0
221759,22.0
221760,11.0
221761,11.0
221762,26.0
221763,16.0
221764,8.0
221765,11.0
221766,67.0
221767,56.0
221768,38.0
221769,16.0
221771,51.0
221772,35.0
221775,26.0
221777,55.0
221778,46.0
221781,21.0
221782,29.0
221783,35.0
221784,15.0
221785,12.0
221786,12.0
221787,72.0
221788,83.0
221789,48.0
221790,27.0
221791,18.0
221792,44.0
221793,30.0
221794,30.0
221796,18.0
221797,23.0
221798,11.0
221799,153.0
221800,110.0
221801,39.0
221803,61.0
221804,74.0
221805,98.0
221808,24.0
221809,89.0
221810,185.0
221811,83.0
221814,63.0
221815,43.0
221819,47.0
221823,38.0
221824,31.0
221825,11.0
221827,13.0
221828,28.0
221829,25.0
221832,53.0
221833,59.0
221834,44.0
221835,24.0
221836,21.0
221837,38.0
221838,31.0
221842,20.0
221844,21.0
221845,18.0
221847,10.0
221848,24.0
221849,54.0
221850,25.0
221853,84.0
221854,84.0
221855,37.0
221857,24.0
221858,76.0
221859,43.0
221862,31.0
221865,44.0
221866,44.0
221867,15.0
221869,21.0
221870,51.0
221871,48.0
221872,20.0
221873,19.0
221874,19.0
221875,117.0
221876,108.0
221877,47.0
221878,15.0
221880,37.0
221881,30.0
221882,18.0
221883,21.0
221884,39.0
221885,32.0
221887,60.0
221888,46.0
221891,27.0
221892,33.0
221893,44.0
221895,45.0
221896,87.0
221897,34.0
221900,41.0
221904,37.0
221907,94.0
221908,68.0
221909,17.0
221911,47.0
221912,46.0
221913,63.0
221917,50.0
221918,123.0
221919,46.0
221920,58.0
221921,46.0
221922,25.0
221925,47.0
221927,194.0
221928,108.0
221929,57.0
221932,65.0
221933,59.0
221934,113.0
221936,119.0
221937,167.0
221938,103.0
221939,39.0
221940,25.0
221942,82.0
221943,52.0
221944,39.0
221945,24.0
221946,32.0
221947,90.0
221948,6.0
221949,21.0
221950,206.0
221951,141.0
221952,55.0
221953,19.0
221955,78.0
221956,75.0
221957,138.0
221961,115.0
221962,173.0
221963,105.0
221964,17.0
221965,11.0
221967,89.0
221968,57.0
221969,30.0
221970,18.0
221971,43.0
221972,67.0
221974,13.0
221978,18.0
221979,19.0
221980,7.0
221981,10.0
221982,16.0
221983,29.0
221984,27.0
221987,72.0
221988,66.0
221989,32.0
221990,6.0
221991,25.0
221993,39.0
221996,25.0
221998,25.0
221999,28.0
222001,13.0
222002,23.0
222003,18.0
222006,50.0
222007,56.0
222008,19.0
222011,20.0
222012,48.0
222013,30.0
222015,13.0
222016,17.0
222017,8.0
222020,9.0
222022,22.0
222024,20.0
222026,24.0
222030,110.0
222031,72.0
222032,38.0
222033,42.0
222034,47.0
222035,76.0
222039,83.0
222040,121.0
222041,64.0
222042,20.0
222043,9.0
222044,53.0
222045,46.0
222047,22.0
222048,28.0
222049,49.0
222052,64.0
222053,27.0
222056,32.0
222057,40.0
222060,45.0
222061,79.0
222062,54.0
222065,32.0
222066,17.0
222067,8.0
222070,38.0
222073,140.0
222074,71.0
222075,36.0
222077,41.0
222078,55.0
222079,86.0
222082,83.0
222083,124.0
222084,72.0
222085,24.0
222087,44.0
222088,42.0
222089,19.0
222091,25.0
222092,54.0
222094,19.0
222095,19.0
222100,27.0
222101,19.0
222104,11.0
222105,70.0
222106,52.0
222107,35.0
222108,8.0
222110,16.0
222112,36.0
222114,20.0
222117,30.0
222118,31.0
222121,11.0
222122,21.0
222124,68.0
222125,67.0
222126,44.0
222127,23.0
222128,20.0
222129,41.0
222130,46.0
222131,32.0
222133,17.0
222134,24.0
222136,8.0
222137,20.0
222138,18.0
222142,19.0
222143,44.0
222144,22.0
222145,10.0
222146,11.0
222147,10.0
222148,56.0
222149,89.0
222150,28.0
222153,25.0
222154,33.0
222155,18.0
222158,147.0
222159,72.0
222160,43.0
222161,37.0
222162,21.0
222163,77.0
222164,100.0
222165,135.0
222167,10.0
222168,18.0
222169,186.0
222170,236.0
222171,170.0
222172,34.0
222173,17.0
222176,89.0
222177,71.0
222178,32.0
222180,51.0
222181,85.0
222182,6.0
222183,27.0
222184,24.0
222186,61.0
222187,37.0
222188,15.0
222190,52.0
222191,45.0
222192,56.0
222193,24.0
222196,43.0
222197,99.0
222198,50.0
222199,52.0
222200,28.0
222201,18.0
222203,60.0
222204,50.0
222205,82.0
222206,64.0
222207,23.0
222208,37.0
222209,40.0
222210,61.0
222214,75.0
222215,137.0
222216,59.0
222217,67.0
222218,57.0
222222,49.0
222223,4.0
222225,200.0
222226,126.0
222227,76.0
222230,89.0
222231,91.0
222232,127.0
222233,14.0
222236,215.0
222237,269.0
222238,144.0
222239,31.0
222243,103.0
222244,115.0
222245,50.0
222247,45.0
222248,99.0
222249,21.0
222252,73.0
222253,60.0
222254,15.0
222255,19.0
222256,34.0
222257,54.0
222258,11.0
222259,14.0
222260,17.0
222261,128.0
222262,89.0
222263,58.0
222264,39.0
222265,33.0
222267,53.0
222268,85.0
222269,70.0
222271,28.0
222272,38.0
222273,7.0
222275,13.0
222279,29.0
222280,24.0
222281,8.0
222282,10.0
222283,73.0
222284,75.0
222285,31.0
222286,5.0
222287,29.0
222288,80.0
222289,47.0
222292,27.0
222294,50.0
222295,65.0
222297,18.0
222298,35.0
222299,24.0
222301,15.0
222303,41.0
222304,69.0
222305,27.0
222307,21.0
222308,26.0
222309,14.0
222312,50.0
222313,50.0
222314,8.0
222316,21.0
222317,40.0
222318,55.0
222319,15.0
222320,20.0
222321,24.0
222322,78.0
222323,87.0
222324,37.0
222325,20.0
222326,15.0
222327,38.0
222328,30.0
222329,26.0
222331,25.0
222332,27.0
222334,146.0
222335,94.0
222336,27.0
222337,48.0
222338,62.0
222339,99.0
222341,19.0
222342,92.0
222343,94.0
222344,69.0
222345,18.0
222346,10.0
222347,69.0
222348,41.0
222351,32.0
222352,63.0
222358,54.0
222359,43.0
222360,13.0
222361,47.0
222362,33.0
222363,88.0
222367,58.0
222368,113.0
222369,65.0
222370,58.0
222371,30.0
222374,45.0
222375,6.0
222376,32.0
222377,25.0
222378,10.0
222379,39.0
222380,62.0
222381,30.0
222385,96.0
222386,113.0
222387,57.0
222388,72.0
222389,114.0
222390,49.0
222392,47.0
222393,47.0
222396,37.0
222398,13.0
222399,25.0
222400,34.0
222401,6.0
222404,66.0
222405,71.0
222406,51.0
222407,21.0
222408,21.0
222409,35.0
222410,63.0
222411,31.0
222412,12.0
222413,17.0
222414,25.0
222416,10.0
222418,128.0
222419,72.0
222420,44.0
222423,60.0
222424,66.0
222425,95.0
222428,93.0
222429,149.0
222430,107.0
222431,15.0
222432,8.0
222434,77.0
222435,53.0
222436,22.0
222438,40.0
222439,53.0
222441,10.0
222444,15.0
222445,41.0
222446,19.0
222448,18.0
222449,33.0
222450,25.0
222454,77.0
222455,81.0
222456,46.0
222457,25.0
222458,20.0
222459,38.0
222460,47.0
222461,32.0
222464,27.0
222465,12.0
222466,10.0
222467,14.0
222468,17.0
222469,29.0
222470,25.0
222471,28.0
222475,26.0
222476,59.0
222479,21.0
222480,10.0
222482,174.0
222483,84.0
222484,48.0
222487,79.0
222488,90.0
222489,124.0
222492,22.0
222493,115.0
222494,122.0
222495,121.0
222496,24.0
222497,10.0
222498,83.0
222499,61.0
222500,33.0
222502,24.0
222503,37.0
222504,17.0
222507,62.0
222508,81.0
222509,24.0
222510,11.0
222512,21.0
222513,59.0
222514,40.0
222515,17.0
222516,21.0
222517,16.0
222518,83.0
222519,57.0
222520,48.0
222521,25.0
222522,20.0
222523,44.0
222524,49.0
222525,34.0
222526,10.0
222527,17.0
222528,18.0
222530,8.0
222531,16.0
222532,34.0
222533,34.0
222534,30.0
222537,33.0
222538,37.0
222539,11.0
222540,12.0
222542,84.0
222543,43.0
222544,42.0
222545,14.0
222546,9.0
222548,34.0
222549,65.0
222550,35.0
222552,23.0
222553,23.0
222555,5.0
222556,7.0
222557,12.0
222558,252.0
222559,202.0
222560,65.0
222561,30.0
222563,81.0
222564,101.0
222565,217.0
222569,238.0
222570,152.0
222571,175.0
222572,38.0
222573,24.0
222575,105.0
222576,92.0
222577,52.0
222578,18.0
222579,37.0
222580,73.0
222581,8.0
222582,43.0
222584,34.0
222585,108.0
222586,94.0
222588,45.0
222589,50.0
222590,84.0
222593,21.0
222594,73.0
222595,74.0
222596,58.0
222597,11.0
222598,9.0
222599,46.0
222600,28.0
222603,21.0
222604,33.0
222608,198.0
222609,102.0
222610,62.0
222611,25.0
222613,85.0
222614,94.0
222615,125.0
222617,139.0
222618,120.0
222619,146.0
222620,29.0
222621,13.0
222623,95.0
222624,71.0
222626,19.0
222627,29.0
222628,45.0
222630,29.0
222633,38.0
222637,17.0
222638,24.0
222639,37.0
222640,10.0
222641,12.0
222642,12.0
222643,57.0
222644,45.0
222645,44.0
222646,17.0
222647,12.0
222649,34.0
222650,47.0
222651,27.0
222652,13.0
222653,19.0
222654,21.0
222655,32.0
222656,28.0
222658,9.0
222659,22.0
222660,29.0
222661,10.0
222664,83.0
222665,35.0
222666,27.0
222667,14.0
222670,39.0
222671,22.0
222674,16.0
222677,39.0
222678,22.0
222681,18.0
222682,51.0
222683,56.0
222684,9.0
222687,120.0
222688,66.0
222689,93.0
222690,34.0
222691,32.0
222693,45.0
222694,73.0
222695,37.0
222696,12.0
222697,19.0
222698,20.0
222700,18.0
222701,25.0
222702,27.0
222705,15.0
222706,34.0
222707,21.0
222709,14.0
222710,42.0
222711,33.0
222712,15.0
222713,19.0
222714,24.0
222717,14.0
222722,9.0
222723,13.0
222724,26.0
222725,19.0
222726,10.0
222728,33.0
222729,20.0
222730,23.0
222733,18.0
222734,13.0
222737,8.0
222738,118.0
222739,72.0
222740,32.0
222742,42.0
222743,57.0
222744,92.0
222747,87.0
222748,87.0
222749,66.0
222750,11.0
222752,80.0
222753,50.0
222754,15.0
222755,26.0
222756,26.0
222757,50.0
222758,9.0
222760,74.0
222761,74.0
222762,12.0
222764,43.0
222765,42.0
222766,38.0
222770,44.0
222771,68.0
222772,42.0
222773,33.0
222774,44.0
222775,25.0
222776,18.0
222778,33.0
222779,33.0
222780,29.0
222783,17.0
222784,22.0
222788,76.0
222789,52.0
222790,63.0
222791,22.0
222792,19.0
222793,31.0
222794,46.0
222795,25.0
222797,11.0
222798,17.0
222801,55.0
222802,60.0
222803,24.0
222805,20.0
222806,47.0
222807,48.0
222808,13.0
222809,17.0
222810,19.0
222811,112.0
222812,64.0
222813,67.0
222814,28.0
222815,23.0
222817,50.0
222818,62.0
222819,47.0
222820,15.0
222821,15.0
222822,27.0
222823,7.0
222825,16.0
222826,18.0
222830,19.0
222831,27.0
222835,34.0
222836,29.0
222837,19.0
222840,20.0
222841,16.0
222844,14.0
222845,156.0
222846,101.0
222847,67.0
222849,49.0
222850,47.0
222851,93.0
222855,117.0
222856,75.0
222857,84.0
222858,26.0
222859,18.0
222860,78.0
222861,54.0
222862,23.0
222863,10.0
222864,17.0
222865,41.0
222867,16.0
222872,133.0
222873,92.0
222874,32.0
222877,65.0
222878,66.0
222879,122.0
222880,20.0
222883,81.0
222884,101.0
222885,83.0
222888,64.0
222889,36.0
222890,14.0
222892,20.0
222893,32.0
222894,34.0
222896,71.0
222897,65.0
222898,34.0
222900,19.0
222901,38.0
222902,62.0
222903,13.0
222904,14.0
222905,17.0
222906,89.0
222907,59.0
222908,63.0
222909,37.0
222910,31.0
222911,37.0
222912,49.0
222913,35.0
222914,13.0
222915,28.0
222916,30.0
222917,6.0
222918,11.0
222920,18.0
222921,32.0
222922,22.0
222924,10.0
222925,26.0
222926,32.0
222927,16.0
222929,14.0
222930,49.0
222931,41.0
222932,23.0
222933,26.0
222934,36.0
222935,19.0
222937,19.0
222938,18.0
222939,5.0
222947,27.0
222951,74.0
222952,43.0
222953,22.0
222955,28.0
222956,39.0
222957,70.0
222959,56.0
222960,53.0
222961,48.0
222962,14.0
222964,32.0
222965,26.0
222966,13.0
222969,28.0
222971,7.0
222972,52.0
222973,33.0
222974,12.0
222975,23.0
222976,33.0
222977,9.0
222978,60.0
222979,45.0
222980,46.0
222981,21.0
222982,16.0
222983,34.0
222984,36.0
222985,24.0
222986,10.0
222987,15.0
222988,21.0
222991,13.0
222992,32.0
222993,188.0
222994,146.0
222995,85.0
222998,63.0
222999,75.0
223000,108.0
223003,22.0
223004,144.0
223005,123.0
223006,123.0
223007,35.0
223011,71.0
223012,69.0
223013,99.0
223015,19.0
223016,45.0
223018,17.0
223019,24.0
223021,10.0
223023,12.0
223024,26.0
223026,9.0
223028,61.0
223029,45.0
223030,17.0
223031,21.0
223032,75.0
223033,36.0
223039,93.0
223040,77.0
223041,40.0
223043,47.0
223044,52.0
223045,87.0
223049,55.0
223050,86.0
223051,57.0
223054,39.0
223055,48.0
223057,15.0
223059,34.0
223060,8.0
223062,125.0
223063,84.0
223064,29.0
223065,33.0
223066,40.0
223067,79.0
223069,83.0
223070,79.0
223071,69.0
223072,25.0
223073,21.0
223074,69.0
223075,35.0
223076,21.0
223078,17.0
223079,42.0
223080,5.0
223081,16.0
223084,13.0
223089,31.0
223092,11.0
223093,50.0
223094,29.0
223097,15.0
223099,42.0
223100,20.0
223102,17.0
223103,25.0
223104,58.0
223105,42.0
223106,12.0
223107,10.0
223109,119.0
223110,68.0
223111,84.0
223112,32.0
223113,26.0
223116,52.0
223117,45.0
223118,26.0
223120,21.0
223121,20.0
223125,28.0
223127,12.0
223128,19.0
223129,46.0
223130,32.0
223132,17.0
223133,17.0
223134,43.0
223135,49.0
223136,29.0
223138,9.0
223139,26.0
223140,32.0
223141,15.0
223144,183.0
223145,116.0
223146,23.0
223149,63.0
223150,70.0
223151,119.0
223154,21.0
223155,102.0
223156,87.0
223157,97.0
223158,14.0
223159,7.0
223160,65.0
223161,52.0
223162,20.0
223164,30.0
223165,37.0
223167,8.0
223170,111.0
223171,27.0
223172,6.0
223175,13.0
223176,38.0
223177,29.0
223178,9.0
223179,10.0
223180,9.0
223181,48.0
223182,42.0
223183,37.0
223184,9.0
223185,9.0
223187,44.0
223188,31.0
223189,13.0
223190,16.0
223191,22.0
223193,72.0
223194,60.0
223195,16.0
223196,16.0
223197,30.0
223198,44.0
223199,14.0
223200,14.0
223201,19.0
223202,68.0
223203,42.0
223204,41.0
223205,15.0
223206,18.0
223207,38.0
223208,51.0
223209,31.0
223211,16.0
223212,22.0
223214,11.0
223215,32.0
223216,31.0
223218,25.0
223219,53.0
223220,30.0
223223,50.0
223224,39.0
223225,36.0
223228,22.0
223229,24.0
223232,8.0
223233,8.0
223234,9.0
223235,20.0
223236,59.0
223237,50.0
223238,19.0
223239,20.0
223240,32.0
223241,35.0
223242,10.0
223243,8.0
223244,9.0
223245,53.0
223246,46.0
223247,36.0
223249,14.0
223250,32.0
223251,37.0
223252,20.0
223255,14.0
223256,8.0
223258,15.0
223259,59.0
223260,49.0
223261,27.0
223263,26.0
223264,29.0
223265,53.0
223268,23.0
223269,38.0
223270,43.0
223271,37.0
223272,39.0
223273,12.0
223278,60.0
223279,42.0
223280,30.0
223281,42.0
223282,48.0
223285,33.0
223286,58.0
223287,47.0
223290,34.0
223291,12.0
223295,11.0
223296,72.0
223297,42.0
223298,14.0
223300,31.0
223301,41.0
223302,53.0
223303,68.0
223304,49.0
223305,70.0
223308,36.0
223309,62.0
223310,19.0
223312,18.0
223313,23.0
223314,5.0
223315,24.0
223318,20.0
223319,15.0
223320,15.0
223321,22.0
223326,40.0
223327,35.0
223329,21.0
223330,42.0
223331,24.0
223334,38.0
223335,28.0
223336,6.0
223338,17.0
223340,63.0
223341,35.0
223342,36.0
223343,18.0
223344,14.0
223345,26.0
223346,26.0
223347,16.0
223350,13.0
223352,13.0
223354,40.0
223355,40.0
223356,20.0
223357,9.0
223359,18.0
223360,28.0
223361,36.0
223362,8.0
223364,12.0
223365,60.0
223366,43.0
223367,39.0
223369,9.0
223370,30.0
223371,48.0
223372,27.0
223374,15.0
223375,21.0
223378,17.0
223383,33.0
223384,17.0
223385,14.0
223386,22.0
223387,18.0
223388,45.0
223389,33.0
223390,29.0
223391,19.0
223392,23.0
223396,8.0
223397,26.0
223398,19.0
223399,10.0
223400,7.0
223401,26.0
223402,17.0
223403,9.0
223404,11.0
223405,63.0
223406,41.0
223407,34.0
223408,16.0
223411,49.0
223412,34.0
223415,25.0
223417,57.0
223418,47.0
223421,22.0
223422,27.0
223423,35.0
223424,10.0
223425,12.0
223426,11.0
223427,60.0
223428,49.0
223429,49.0
223430,29.0
223431,18.0
223432,42.0
223433,28.0
223434,27.0
223436,8.0
223437,16.0
223438,11.0
223439,152.0
223440,116.0
223441,38.0
223443,60.0
223444,72.0
223445,99.0
223448,26.0
223449,84.0
223450,91.0
223451,73.0
223454,61.0
223455,43.0
223459,43.0
223463,37.0
223464,30.0
223465,11.0
223467,13.0
223468,29.0
223469,23.0
223472,56.0
223473,39.0
223474,40.0
223475,26.0
223476,21.0
223477,40.0
223478,25.0
223482,11.0
223484,21.0
223485,19.0
223487,12.0
223488,24.0
223489,51.0
223490,30.0
223493,76.0
223494,50.0
223495,26.0
223497,23.0
223498,76.0
223499,41.0
223502,18.0
223505,45.0
223506,46.0
223507,20.0
223509,22.0
223510,52.0
223511,50.0
223512,18.0
223513,16.0
223514,19.0
223515,66.0
223516,63.0
223517,43.0
223518,16.0
223520,36.0
223521,25.0
223522,16.0
223523,13.0
223524,21.0
223525,17.0
223527,61.0
223528,51.0
223531,25.0
223532,31.0
223533,48.0
223535,43.0
223536,59.0
223537,41.0
223540,42.0
223543,24.0
223546,101.0
223547,74.0
223548,29.0
223550,43.0
223551,46.0
223552,60.0
223556,54.0
223557,93.0
223558,57.0
223559,58.0
223560,52.0
223561,21.0
223564,29.0
223566,200.0
223567,116.0
223568,59.0
223571,59.0
223572,59.0
223573,120.0
223575,116.0
223576,106.0
223577,106.0
223578,45.0
223579,25.0
223581,77.0
223582,58.0
223583,37.0
223584,16.0
223585,20.0
223586,53.0
223587,6.0
223588,20.0
223591,214.0
223592,155.0
223593,53.0
223594,20.0
223596,76.0
223597,73.0
223598,134.0
223602,111.0
223603,105.0
223604,105.0
223605,18.0
223606,12.0
223608,89.0
223609,57.0
223610,29.0
223611,14.0
223612,29.0
223613,39.0
223615,13.0
223619,18.0
223620,19.0
223621,9.0
223622,12.0
223623,11.0
223624,28.0
223625,26.0
223628,73.0
223629,46.0
223630,28.0
223631,6.0
223632,25.0
223634,35.0
223637,18.0
223639,24.0
223640,25.0
223642,14.0
223643,25.0
223644,19.0
223647,47.0
223648,35.0
223649,17.0
223652,20.0
223653,49.0
223654,29.0
223656,10.0
223657,13.0
223658,9.0
223661,10.0
223663,21.0
223665,18.0
223667,22.0
223671,121.0
223672,81.0
223673,39.0
223674,42.0
223675,45.0
223676,70.0
223680,94.0
223681,80.0
223682,55.0
223683,25.0
223684,9.0
223685,52.0
223686,49.0
223688,14.0
223689,20.0
223690,35.0
223693,65.0
223694,28.0
223697,31.0
223698,41.0
223701,44.0
223702,51.0
223703,48.0
223706,31.0
223707,17.0
223708,8.0
223711,27.0
223714,152.0
223715,80.0
223716,32.0
223718,37.0
223719,53.0
223720,87.0
223723,88.0
223724,87.0
223725,74.0
223726,25.0
223728,43.0
223729,40.0
223730,18.0
223732,18.0
223733,37.0
223735,17.0
223736,19.0
223741,28.0
223742,16.0
223745,10.0
223746,73.0
223747,40.0
223748,24.0
223749,8.0
223751,15.0
223753,35.0
223755,13.0
223758,31.0
223759,31.0
223762,11.0
223763,18.0
223765,66.0
223766,41.0
223767,45.0
223768,25.0
223769,19.0
223770,41.0
223771,40.0
223772,28.0
223774,7.0
223775,14.0
223777,9.0
223778,19.0
223779,18.0
223783,19.0
223784,40.0
223785,22.0
223786,10.0
223787,11.0
223788,9.0
223789,44.0
223790,51.0
223791,29.0
223794,23.0
223795,26.0
223796,17.0
223799,152.0
223800,78.0
223801,45.0
223802,38.0
223803,22.0
223804,71.0
223805,100.0
223806,140.0
223808,10.0
223809,19.0
223810,185.0
223811,145.0
223812,160.0
223813,36.0
223814,18.0
223817,87.0
223818,81.0
223819,31.0
223821,39.0
223822,51.0
223823,5.0
223824,26.0
223825,46.0
223827,63.0
223828,41.0
223829,17.0
223831,52.0
223832,44.0
223833,57.0
223834,20.0
223837,44.0
223838,63.0
223839,53.0
223840,54.0
223841,34.0
223842,17.0
223844,37.0
223845,28.0
223846,93.0
223847,70.0
223848,27.0
223849,45.0
223850,40.0
223851,62.0
223855,46.0
223856,80.0
223857,53.0
223858,68.0
223859,54.0
223863,28.0
223864,4.0
223866,210.0
223867,130.0
223868,80.0
223871,90.0
223872,89.0
223873,127.0
223874,17.0
223877,191.0
223878,152.0
223879,150.0
223880,32.0
223883,98.0
223884,120.0
223885,47.0
223887,36.0
223888,56.0
223889,21.0
223892,80.0
223893,65.0
223894,17.0
223895,20.0
223896,34.0
223897,54.0
223898,11.0
223899,13.0
223900,16.0
223901,117.0
223902,62.0
223903,57.0
223904,38.0
223905,33.0
223907,52.0
223908,88.0
223909,67.0
223911,14.0
223912,27.0
223913,6.0
223915,14.0
223919,30.0
223920,25.0
223921,7.0
223922,9.0
223923,68.0
223924,50.0
223925,29.0
223926,5.0
223927,27.0
223928,80.0
223929,43.0
223932,19.0
223934,36.0
223935,50.0
223937,17.0
223938,31.0
223939,24.0
223941,14.0
223943,39.0
223944,40.0
223945,23.0
223947,19.0
223948,19.0
223949,13.0
223952,51.0
223953,48.0
223954,9.0
223956,20.0
223957,40.0
223958,54.0
223959,14.0
223960,20.0
223961,24.0
223962,71.0
223963,56.0
223964,37.0
223965,21.0
223966,15.0
223967,36.0
223968,30.0
223969,25.0
223971,16.0
223972,17.0
